epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,126.504,1.06996,1.00971,1.01042,0.80436,0.44443,0.47183,0.32001,0.79153,0.78559,0.92016,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901,0.002703,0.000901
12,138.572,1.05603,0.99768,1.00389,0.64459,0.44363,0.49741,0.34945,0.78302,0.76299,0.91556,0.0026733,0.0008911,0.0026733,0.0008911,0.0026733,0.0008911,0.0026733,0.0008911
13,150.997,1.03813,0.97242,1.00531,0.81044,0.48669,0.50803,0.34575,0.77679,0.7515,0.9189,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812,0.0026436,0.0008812
14,161.329,1.03323,0.94659,0.99573,0.65879,0.43954,0.50004,0.33177,0.77551,0.78161,0.91497,0.0026139,0.0008713,0.0026139,0.0008713,0.0026139,0.0008713,0.0026139,0.0008713
15,171.904,1.03301,0.94938,0.99543,0.84299,0.43767,0.52237,0.35267,0.76673,0.74093,0.91361,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614,0.0025842,0.0008614
16,182.217,1.03103,0.9394,0.99634,0.66392,0.47476,0.51197,0.36112,0.76726,0.74688,0.906,0.0025545,0.0008515,0.0025545,0.0008515,0.0025545,0.0008515,0.0025545,0.0008515
17,193.35,0.99247,0.91563,0.98933,0.61682,0.5551,0.54563,0.36818,0.75802,0.74583,0.90859,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416,0.0025248,0.0008416
18,203.242,1.01153,0.91395,0.989,0.59571,0.54831,0.53623,0.36944,0.75202,0.74784,0.90909,0.0024951,0.0008317,0.0024951,0.0008317,0.0024951,0.0008317,0.0024951,0.0008317
19,214.119,0.99711,0.90499,0.9777,0.67257,0.48858,0.54831,0.36832,0.74776,0.73155,0.90598,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218,0.0024654,0.0008218
20,225.678,0.9917,0.88941,0.97733,0.56047,0.57954,0.54276,0.36858,0.74363,0.72528,0.90384,0.0024357,0.0008119,0.0024357,0.0008119,0.0024357,0.0008119,0.0024357,0.0008119
21,236.874,0.99396,0.88709,0.98044,0.66848,0.46309,0.51758,0.34541,0.75306,0.71856,0.90922,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802,0.002406,0.000802
22,247.108,0.99084,0.88059,0.97574,0.71038,0.46383,0.55825,0.38243,0.7463,0.69416,0.90421,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921
23,258.907,0.97338,0.86966,0.97473,0.56906,0.56823,0.56996,0.38951,0.74404,0.70574,0.90497,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
24,269.523,0.98081,0.85823,0.97235,0.53361,0.59383,0.5749,0.38563,0.74682,0.69975,0.90775,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723
25,279.929,0.9769,0.85317,0.96996,0.62519,0.51755,0.54388,0.38006,0.73582,0.69411,0.90166,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
26,290.391,0.97209,0.84972,0.96817,0.54531,0.50946,0.51811,0.36644,0.73286,0.69929,0.90137,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525
27,301.074,0.95823,0.84001,0.96654,0.71976,0.49345,0.54191,0.37694,0.73776,0.70581,0.90062,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
28,310.554,0.94684,0.83024,0.96336,0.65898,0.4528,0.54808,0.3831,0.73625,0.69162,0.89845,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327
29,321.052,0.96129,0.83485,0.96255,0.51495,0.49748,0.51572,0.35802,0.73757,0.69211,0.89759,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
30,331.039,0.9545,0.82588,0.96107,0.52807,0.53172,0.57608,0.38567,0.72815,0.67054,0.90266,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129
31,341.7,0.94081,0.81442,0.95911,0.66238,0.47823,0.58058,0.40133,0.73697,0.68211,0.89935,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
32,352.127,0.94489,0.81481,0.95613,0.68912,0.4845,0.58029,0.38391,0.7284,0.67598,0.89832,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931
33,363.717,0.93224,0.79959,0.95217,0.49415,0.59656,0.57983,0.39513,0.72902,0.68204,0.89537,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
34,374.26,0.92907,0.79839,0.95535,0.63751,0.49387,0.5747,0.3992,0.72458,0.67207,0.89608,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733
35,384.399,0.92914,0.79672,0.95128,0.63458,0.50408,0.56525,0.38498,0.72987,0.6708,0.90241,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
36,395.457,0.92991,0.78925,0.94901,0.56598,0.52013,0.58926,0.39114,0.73178,0.66921,0.90109,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535
37,405.965,0.92348,0.78696,0.94917,0.51864,0.55998,0.57484,0.39669,0.72756,0.67048,0.89805,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
38,416.538,0.91908,0.78492,0.95104,0.66513,0.50878,0.5423,0.38504,0.72783,0.66304,0.89697,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337
39,426.867,0.91184,0.77535,0.94687,0.49334,0.57022,0.55275,0.38644,0.72569,0.66303,0.89916,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
40,437.814,0.91092,0.77266,0.94497,0.66531,0.48739,0.55413,0.38662,0.72153,0.65265,0.89714,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139
41,448.243,0.90922,0.76926,0.94586,0.53166,0.57582,0.57234,0.38511,0.72052,0.6557,0.89487,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
42,458.528,0.90813,0.76914,0.94286,0.51053,0.57352,0.57486,0.39423,0.72573,0.65733,0.8986,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941
43,469.589,0.91489,0.77353,0.93908,0.49768,0.54874,0.52965,0.36934,0.7312,0.65835,0.899,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842
44,479.908,0.89964,0.76131,0.9439,0.49847,0.55901,0.55465,0.38616,0.72186,0.64181,0.8993,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743
45,489.75,0.89931,0.76451,0.94453,0.68377,0.53572,0.57641,0.38707,0.73174,0.64565,0.89789,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
46,500.67,0.9019,0.75582,0.94307,0.66127,0.50969,0.57281,0.39189,0.72551,0.65749,0.89756,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545
47,511.496,0.89607,0.75169,0.94163,0.4553,0.58675,0.55543,0.38918,0.72369,0.64588,0.89798,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446
48,522.376,0.9,0.75045,0.94051,0.64906,0.49725,0.53928,0.38429,0.71621,0.645,0.8977,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347
49,533.419,0.89271,0.74745,0.93866,0.5075,0.5761,0.55768,0.38852,0.72395,0.6502,0.89891,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
50,543.648,0.90359,0.74789,0.93673,0.50264,0.58866,0.57489,0.39553,0.72158,0.63653,0.89506,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149
51,553.9,0.8938,0.7471,0.93674,0.5135,0.66176,0.59519,0.40854,0.72323,0.64391,0.89479,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
52,564.798,0.88913,0.73611,0.93409,0.47491,0.60018,0.57073,0.39526,0.71899,0.6372,0.89352,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951
53,575.255,0.89022,0.7347,0.93551,0.53757,0.57243,0.56408,0.39221,0.71355,0.64821,0.8943,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
54,585.622,0.87479,0.73055,0.93437,0.46871,0.65412,0.56038,0.39067,0.72228,0.64157,0.89703,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753
55,596.264,0.87455,0.72747,0.93065,0.56638,0.59998,0.56321,0.39518,0.71805,0.64099,0.8955,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654
56,606.242,0.87456,0.72142,0.93068,0.57099,0.57168,0.56193,0.39472,0.71439,0.63772,0.89455,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555
57,616.5,0.88163,0.72334,0.93019,0.56115,0.58584,0.56433,0.38277,0.71307,0.63655,0.89398,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
58,628.57,0.86714,0.72081,0.9292,0.51114,0.64005,0.57368,0.39144,0.71604,0.63265,0.89178,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357
59,638.956,0.87098,0.71835,0.92905,0.471,0.67171,0.58035,0.40084,0.71999,0.64051,0.89269,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258
60,649.248,0.87504,0.72026,0.92916,0.49774,0.62737,0.56311,0.38815,0.71397,0.6357,0.89152,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159
61,659.869,0.87718,0.71978,0.93016,0.49613,0.63073,0.57778,0.38888,0.71586,0.63947,0.89465,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
62,670.893,0.86645,0.7093,0.92836,0.49037,0.59134,0.56418,0.38954,0.72005,0.63485,0.89636,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961
63,681.046,0.86016,0.701,0.92485,0.53188,0.56034,0.55795,0.3911,0.71646,0.63493,0.89592,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
64,692.445,0.87144,0.71224,0.92839,0.46321,0.62675,0.56558,0.38768,0.71836,0.62651,0.89565,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763
65,702.241,0.86584,0.70633,0.92713,0.53258,0.68024,0.59376,0.40367,0.71708,0.6349,0.89466,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
66,712.588,0.86339,0.71101,0.92771,0.50163,0.64091,0.57163,0.39507,0.71436,0.6284,0.89612,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565
67,723.603,0.85932,0.70661,0.92312,0.53946,0.59605,0.56146,0.38746,0.71081,0.62738,0.89504,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
68,734.488,0.85497,0.69981,0.92358,0.50552,0.64871,0.58116,0.38887,0.71455,0.62446,0.89586,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367
69,744.37,0.85609,0.70085,0.92713,0.49103,0.60221,0.5565,0.38806,0.71172,0.63111,0.89518,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
70,755.786,0.84714,0.69151,0.92501,0.51135,0.61877,0.5458,0.38417,0.72092,0.6356,0.89706,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169
71,767.007,0.84584,0.69292,0.92267,0.49753,0.63374,0.56299,0.3901,0.71635,0.63182,0.89612,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
72,777.094,0.84876,0.69041,0.92204,0.57142,0.56564,0.55757,0.38246,0.71833,0.6278,0.89605,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
73,788.159,0.84877,0.6862,0.92473,0.5465,0.5969,0.57613,0.39202,0.7161,0.62729,0.896,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
74,798.639,0.8477,0.68967,0.9209,0.58661,0.55522,0.56766,0.38868,0.70884,0.62883,0.89254,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
75,808.757,0.84546,0.68734,0.92021,0.54344,0.55158,0.55542,0.38612,0.71324,0.63018,0.89339,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
76,819.023,0.84408,0.68587,0.92207,0.52927,0.62986,0.56109,0.3914,0.71024,0.62545,0.89304,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
77,830.025,0.8403,0.68164,0.91841,0.54539,0.56554,0.5549,0.39062,0.70487,0.6288,0.89189,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
78,839.882,0.8504,0.68642,0.92209,0.48377,0.63534,0.55359,0.3942,0.71536,0.62789,0.89226,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
79,850.694,0.83848,0.68213,0.92265,0.49382,0.6417,0.57751,0.39882,0.70842,0.62393,0.89202,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
80,860.83,0.84258,0.67853,0.91674,0.53088,0.57461,0.55267,0.38579,0.70912,0.62262,0.8912,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
81,871.328,0.83652,0.67817,0.91983,0.49465,0.63406,0.57478,0.39993,0.70513,0.61615,0.88989,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
82,882.255,0.83254,0.6782,0.91811,0.50702,0.62553,0.57083,0.40153,0.70637,0.61645,0.89213,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
83,893.758,0.84109,0.67956,0.91774,0.49937,0.60812,0.5746,0.40196,0.70544,0.61993,0.89004,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
84,903.975,0.83485,0.67497,0.91859,0.51188,0.65261,0.58368,0.40207,0.7012,0.61402,0.89089,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
85,941.712,0.83589,0.67655,0.92184,0.57464,0.59028,0.5739,0.40007,0.70317,0.61655,0.89203,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
86,981.765,0.83343,0.67598,0.9192,0.49685,0.65691,0.57646,0.39978,0.70395,0.61629,0.8934,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
87,1021.84,0.83174,0.67429,0.91586,0.51952,0.6382,0.5617,0.39523,0.70233,0.61463,0.89231,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
88,1061.82,0.82655,0.67176,0.91356,0.54336,0.57933,0.56816,0.39445,0.70244,0.61431,0.89255,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
89,1101.78,0.82354,0.66786,0.91646,0.52427,0.64711,0.56404,0.39519,0.70452,0.61505,0.89383,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
90,1138.08,0.82274,0.66536,0.91721,0.55467,0.6291,0.56892,0.39268,0.70917,0.61953,0.8942,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
91,1145.21,0.82521,0.66574,0.91671,0.50357,0.66305,0.56235,0.39388,0.70212,0.61736,0.89314,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
92,1151.71,0.82583,0.66779,0.91515,0.5128,0.62662,0.58009,0.40506,0.7011,0.61441,0.8928,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
93,1158.88,0.82813,0.66881,0.91709,0.51122,0.62599,0.57468,0.4012,0.70211,0.61676,0.89435,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
94,1165.66,0.81913,0.6606,0.91571,0.52447,0.63903,0.58106,0.40251,0.70444,0.61503,0.89518,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
95,1172.59,0.82376,0.66022,0.912,0.52747,0.64038,0.5773,0.40038,0.7025,0.61567,0.89335,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
96,1179.77,0.82344,0.66128,0.91241,0.52915,0.67007,0.57965,0.40164,0.70142,0.6136,0.89287,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
97,1187.1,0.81618,0.66162,0.91449,0.5351,0.64842,0.58385,0.40064,0.70188,0.61632,0.89287,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
98,1194.25,0.81744,0.66127,0.91655,0.55163,0.68229,0.58769,0.40352,0.70174,0.61332,0.89341,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
99,1201.27,0.82732,0.66605,0.91288,0.54355,0.66238,0.58848,0.40585,0.70064,0.61238,0.89231,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
100,1208.33,0.82384,0.66014,0.9118,0.5303,0.65295,0.59093,0.40341,0.69986,0.61387,0.89183,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
