epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
72,121.302,1.32389,1.35777,1.23105,0.7047,0.39538,0.46275,0.2618,1.27368,1.15773,1.02275,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
73,123.253,1.34129,1.3623,1.23955,0.69612,0.39142,0.47053,0.26122,1.29265,1.15796,1.02555,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
74,125.204,1.31621,1.3393,1.21942,0.65952,0.4175,0.4672,0.26427,1.2698,1.15877,1.02323,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
75,127.181,1.36046,1.38951,1.24844,0.72524,0.40469,0.47439,0.26423,1.28247,1.1661,1.02947,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
76,129.111,1.33019,1.37114,1.24456,0.72779,0.42696,0.48867,0.26514,1.27623,1.16654,1.0269,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
77,131.106,1.2867,1.34448,1.21751,0.72255,0.41908,0.48674,0.26347,1.27273,1.16225,1.02434,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
78,133.069,1.33197,1.35236,1.22099,0.69139,0.41576,0.48655,0.26749,1.26674,1.15646,1.0206,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
79,135.016,1.31724,1.35636,1.23249,0.71138,0.41372,0.4809,0.26625,1.27683,1.15868,1.02381,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
80,137.01,1.30842,1.36621,1.22013,0.72241,0.40467,0.48628,0.26285,1.27956,1.16156,1.02557,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
81,138.965,1.29706,1.35035,1.22637,0.75953,0.41811,0.50431,0.266,1.29392,1.16213,1.03237,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
82,140.899,1.32695,1.35366,1.22709,0.74232,0.39428,0.49285,0.27208,1.28282,1.16257,1.03023,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
83,142.837,1.32871,1.34749,1.22198,0.75703,0.39054,0.49554,0.27165,1.26443,1.15873,1.02401,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
84,144.945,1.3221,1.38711,1.23298,0.76308,0.37844,0.49502,0.27275,1.2668,1.15992,1.01604,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
85,147.253,1.31529,1.35604,1.22433,0.75754,0.38325,0.49789,0.27338,1.27342,1.15584,1.01263,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
86,149.431,1.29968,1.32155,1.20697,0.74115,0.39004,0.49354,0.27178,1.26013,1.15069,1.0108,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
87,151.487,1.32128,1.34919,1.21766,0.53166,0.4511,0.49164,0.27831,1.25545,1.14181,1.00832,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
88,153.619,1.33129,1.36353,1.22299,0.44188,0.47982,0.47869,0.27419,1.26152,1.14704,1.00915,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
89,155.629,1.33229,1.34861,1.22578,0.49869,0.47008,0.47389,0.27299,1.27741,1.15082,1.01419,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
90,157.566,1.33191,1.35291,1.22243,0.46021,0.4829,0.47556,0.27208,1.28145,1.15492,1.01643,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
91,160.37,1.19636,1.3333,1.11121,0.47892,0.46972,0.48235,0.26746,1.28111,1.20828,1.01004,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
92,162.301,1.18137,1.26999,1.11594,0.54585,0.45329,0.48012,0.26568,1.28566,1.22893,1.01296,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
93,163.93,1.18199,1.25402,1.10609,0.47502,0.48111,0.48503,0.26787,1.29135,1.238,1.01388,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
94,165.584,1.16996,1.25413,1.11215,0.41641,0.49819,0.47877,0.26694,1.27969,1.22311,1.00635,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
95,167.192,1.1775,1.23204,1.10633,0.42148,0.50575,0.48579,0.27046,1.28527,1.20574,1.00502,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
96,168.893,1.17246,1.21626,1.11451,0.61238,0.43001,0.47948,0.26748,1.28962,1.19367,1.00752,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
97,170.641,1.1739,1.21548,1.11577,0.75336,0.43169,0.49724,0.2714,1.28208,1.19291,1.00975,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
98,172.305,1.15335,1.21023,1.10106,0.66859,0.42303,0.49683,0.2733,1.26862,1.19368,1.00519,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
99,173.977,1.17126,1.21533,1.11351,0.76908,0.42644,0.4958,0.27312,1.2575,1.18587,1.00198,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
100,175.702,1.17567,1.21255,1.11658,0.75599,0.41322,0.49433,0.27321,1.26743,1.18851,1.0046,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
