epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,34.7317,1.2013,1.44788,1.15271,0.83133,0.35444,0.45506,0.28143,1.11911,1.23768,1.0156,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921,0.0023763,0.0007921
23,36.1422,1.21209,1.42904,1.16432,0.8482,0.32712,0.44422,0.2738,1.11849,1.2551,1.0207,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822,0.0023466,0.0007822
24,37.5775,1.19805,1.38917,1.15551,0.7862,0.36013,0.41391,0.27629,1.09963,1.23484,1.00916,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723,0.0023169,0.0007723
25,39.0355,1.21965,1.41265,1.16031,0.76653,0.38921,0.40574,0.27033,1.11713,1.24163,1.01124,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624,0.0022872,0.0007624
26,40.4215,1.1757,1.40059,1.15004,0.82907,0.34488,0.40434,0.27291,1.1242,1.23906,1.02092,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525
27,41.829,1.15529,1.33724,1.1295,0.85766,0.32678,0.41378,0.27472,1.11254,1.21911,1.02421,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426,0.0022278,0.0007426
28,43.2511,1.15607,1.30048,1.12264,0.79658,0.36259,0.41491,0.27657,1.08192,1.21287,1.00825,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327,0.0021981,0.0007327
29,44.6954,1.2018,1.3588,1.14664,0.8364,0.34934,0.42137,0.26978,1.07073,1.21365,1.00893,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228,0.0021684,0.0007228
30,46.2169,1.14789,1.33971,1.12724,0.79093,0.33305,0.40028,0.26019,1.09115,1.20414,1.01188,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129,0.0021387,0.0007129
31,47.6943,1.16491,1.30794,1.12745,0.7925,0.35395,0.42266,0.27284,1.07834,1.16538,1.00099,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
32,49.1529,1.17256,1.31581,1.13005,0.81933,0.35204,0.42441,0.27548,1.07284,1.15483,0.99591,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931,0.0020793,0.0006931
33,50.5998,1.1213,1.31238,1.1286,0.80319,0.34743,0.41693,0.27455,1.06284,1.1421,0.99085,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
34,52.0802,1.16118,1.33821,1.13517,0.64345,0.35441,0.42371,0.28274,1.0766,1.15215,0.99708,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733
35,53.5149,1.15429,1.30066,1.13302,0.64747,0.35996,0.42053,0.2789,1.07396,1.15068,0.99316,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
36,55.0749,1.1345,1.28715,1.11831,0.79527,0.3403,0.42677,0.26706,1.06358,1.14069,0.99063,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535
37,56.4808,1.12575,1.28729,1.12211,0.77543,0.37717,0.46743,0.27796,1.05197,1.15777,0.99337,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
38,57.8794,1.13683,1.2795,1.12287,0.86303,0.34168,0.47868,0.2959,1.05664,1.14989,0.993,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337
39,59.2994,1.13249,1.26513,1.11729,0.81609,0.35113,0.4681,0.28648,1.06009,1.11914,0.98392,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
40,60.808,1.12167,1.2507,1.1075,0.80294,0.35746,0.47073,0.28066,1.0501,1.10902,0.98551,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139
41,62.2381,1.11341,1.23953,1.10173,0.83916,0.36352,0.47935,0.28231,1.03212,1.11586,0.9851,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
42,63.6756,1.12296,1.22946,1.10502,0.84061,0.35506,0.4764,0.2841,1.03264,1.12495,0.98802,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941,0.0017823,0.0005941
43,65.1062,1.12387,1.28466,1.12888,0.82899,0.34783,0.45481,0.29853,1.03751,1.10729,0.98579,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842
44,66.5817,1.0968,1.21688,1.09795,0.45575,0.45417,0.47538,0.30562,1.02458,1.08653,0.97461,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743,0.0017229,0.0005743
45,68.0606,1.08411,1.22212,1.10115,0.48126,0.47676,0.48414,0.30647,1.03732,1.0787,0.97649,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
46,69.6283,1.08865,1.23522,1.1067,0.47519,0.48701,0.46874,0.3079,1.02845,1.07878,0.97573,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545,0.0016635,0.0005545
47,71.1935,1.1067,1.2301,1.10854,0.45574,0.50834,0.47151,0.31476,1.02886,1.08325,0.97018,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446
48,72.7938,1.09563,1.21859,1.10929,0.47634,0.47647,0.4833,0.30474,1.03373,1.07389,0.97085,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347,0.0016041,0.0005347
49,74.3496,1.12862,1.23386,1.11474,0.51767,0.48408,0.50655,0.30569,1.0451,1.07884,0.97694,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
50,75.8966,1.11272,1.24457,1.10979,0.49219,0.48191,0.48869,0.30208,1.05029,1.09769,0.98285,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149,0.0015447,0.0005149
51,77.3211,1.10118,1.24096,1.10206,0.42149,0.51251,0.50248,0.30315,1.0457,1.08137,0.98296,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
52,78.7852,1.08351,1.1891,1.09361,0.84275,0.36433,0.50852,0.31272,1.04245,1.06979,0.97727,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951,0.0014853,0.0004951
53,80.3143,1.08144,1.17386,1.08748,0.42553,0.50341,0.49309,0.31191,1.04581,1.08063,0.97293,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
54,81.8403,1.05695,1.20361,1.09103,0.47277,0.48796,0.50059,0.32247,1.03345,1.07954,0.96496,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753,0.0014259,0.0004753
55,83.5603,1.07755,1.18902,1.0893,0.6443,0.38839,0.48908,0.31107,1.02556,1.07978,0.96368,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654
56,85.415,1.0733,1.1744,1.08183,0.49685,0.48134,0.49444,0.31131,1.03259,1.07957,0.96676,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555,0.0013665,0.0004555
57,87.2409,1.06912,1.16615,1.08263,0.51278,0.47702,0.49003,0.31665,1.02389,1.07495,0.96201,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
58,88.8898,1.06558,1.1582,1.08696,0.53149,0.5169,0.49877,0.30591,1.0388,1.08738,0.96735,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357,0.0013071,0.0004357
59,90.8521,1.07491,1.19096,1.10066,0.45152,0.50131,0.4956,0.30931,1.0462,1.10043,0.97285,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258
60,92.9691,1.05772,1.17678,1.08979,0.45038,0.49205,0.48506,0.30184,1.04694,1.09101,0.97008,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159
61,94.891,1.05205,1.17415,1.08322,0.399,0.5189,0.48812,0.31704,1.0477,1.07295,0.96735,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
62,96.9347,1.06492,1.16998,1.08503,0.44762,0.51892,0.48291,0.30676,1.04272,1.07184,0.96227,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961
63,99.1557,1.06059,1.17975,1.08911,0.45061,0.47143,0.4899,0.31238,1.03277,1.07555,0.96771,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
64,101.317,1.10051,1.1909,1.10027,0.58212,0.49018,0.4991,0.30591,1.02598,1.08109,0.96781,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763
65,103.277,1.0707,1.19956,1.09449,0.56779,0.48055,0.50074,0.30861,1.02701,1.07872,0.97419,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
66,105.16,1.03693,1.13,1.0738,0.49498,0.4775,0.48646,0.30969,1.00644,1.05322,0.96763,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565
67,107.023,1.06388,1.12357,1.07114,0.53195,0.49394,0.51337,0.31851,1.01006,1.03936,0.96632,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
68,108.834,1.0539,1.14378,1.07266,0.58619,0.49377,0.50794,0.31826,1.00963,1.05361,0.96307,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367
69,110.601,1.0715,1.15534,1.07524,0.57565,0.4874,0.5137,0.32514,1.00393,1.05578,0.95977,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
70,112.331,1.03895,1.12097,1.06284,0.50488,0.5183,0.51771,0.32382,1.01261,1.05241,0.96375,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169
71,114.082,1.03814,1.12474,1.07023,0.5355,0.50675,0.51834,0.3239,1.01474,1.03867,0.96476,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
72,115.877,1.04902,1.14113,1.07468,0.54665,0.51147,0.50635,0.30917,1.0149,1.04011,0.96467,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
73,117.809,1.03353,1.13156,1.06531,0.5262,0.50381,0.51235,0.3082,1.02343,1.03984,0.96457,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
74,119.951,1.02385,1.13352,1.07399,0.4749,0.50876,0.50969,0.3101,1.01142,1.041,0.95758,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
75,121.986,1.0353,1.13338,1.07368,0.48487,0.52922,0.51401,0.30865,1.01436,1.03083,0.95922,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
76,124.208,1.04777,1.13578,1.06861,0.46297,0.54131,0.51598,0.30804,1.00882,1.03392,0.95753,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
77,126.385,1.02071,1.12243,1.0601,0.46844,0.52751,0.49965,0.30374,1.01401,1.03557,0.96209,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
78,128.654,1.05007,1.14469,1.0707,0.49063,0.51587,0.48311,0.29688,1.01641,1.0408,0.96089,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
79,130.725,1.03635,1.14439,1.07098,0.4988,0.52369,0.4912,0.29802,1.01693,1.05123,0.96509,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
80,132.815,1.02823,1.11578,1.06805,0.45107,0.53278,0.48052,0.29736,1.01251,1.04753,0.96244,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
81,135.001,1.02944,1.10885,1.06866,0.4619,0.53064,0.48983,0.29869,1.02063,1.0485,0.96417,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
82,137.377,1.01818,1.11603,1.06678,0.45032,0.52532,0.49323,0.30999,1.0172,1.03418,0.96233,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
83,139.666,1.01728,1.08345,1.05545,0.49535,0.52314,0.51584,0.31643,1.01187,1.03833,0.96234,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
84,141.92,1.02828,1.11432,1.06299,0.49034,0.51932,0.50714,0.31106,1.01394,1.0435,0.96368,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
85,144.245,1.01095,1.09996,1.05735,0.51301,0.51527,0.51378,0.31528,1.02278,1.04187,0.9682,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
86,146.326,1.03503,1.11651,1.06515,0.51753,0.50576,0.51283,0.32007,1.02772,1.04257,0.96923,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
87,148.6,1.01771,1.11615,1.06812,0.55591,0.51724,0.51382,0.31674,1.03034,1.04637,0.96937,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
88,151.025,1.01835,1.10593,1.06064,0.55285,0.51416,0.5206,0.31928,1.02653,1.04285,0.96776,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
89,153.32,1.0313,1.119,1.07136,0.54524,0.51348,0.5048,0.31695,1.02664,1.04999,0.96421,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
90,155.751,0.99795,1.09381,1.05318,0.53279,0.50533,0.49664,0.31657,1.0192,1.05109,0.96361,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
91,158.838,0.98631,1.1468,1.02927,0.50523,0.50615,0.47798,0.29995,1.01704,1.08944,0.95089,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
92,161.015,0.96871,1.07865,1.02234,0.55682,0.46986,0.47231,0.29659,1.01228,1.10389,0.94584,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
93,163.007,0.96595,1.07259,1.01435,0.56993,0.46659,0.47817,0.29806,1.02356,1.10982,0.95056,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
94,164.988,0.97465,1.08485,1.02048,0.56133,0.47005,0.48496,0.30013,1.02253,1.10164,0.94939,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
95,167.002,0.96789,1.06927,1.00657,0.56099,0.51225,0.5009,0.31059,1.01697,1.09102,0.94917,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
96,169.147,0.97592,1.06426,1.02442,0.54325,0.5234,0.51201,0.31243,1.01146,1.0863,0.94837,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
97,171.078,0.95976,1.05358,1.02038,0.53637,0.51617,0.51463,0.31263,1.01201,1.08198,0.94935,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
98,173.032,0.95894,1.0497,1.01515,0.5455,0.51902,0.51927,0.31737,1.01306,1.07754,0.94838,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
99,174.9,0.95743,1.04431,1.02909,0.53397,0.52021,0.51233,0.31302,1.01376,1.0778,0.95101,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
100,176.582,0.95406,1.049,1.02177,0.53011,0.51276,0.51435,0.31633,1.01153,1.07867,0.94936,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
