epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
60,86.8872,0.94101,0.99732,0.98421,0.38164,0.54791,0.47824,0.30938,1.02775,1.0279,0.92646,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159,0.0012477,0.0004159
61,88.3117,0.92403,0.96779,0.981,0.56636,0.39561,0.47838,0.30704,1.02233,1.01896,0.92913,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
62,89.8093,0.91391,0.98479,0.97966,0.58761,0.39932,0.47577,0.30688,1.02698,1.02863,0.92675,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961,0.0011883,0.0003961
63,91.4278,0.91438,0.97192,0.9849,0.37289,0.54567,0.48186,0.30599,1.03666,1.03372,0.93521,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
64,93.0394,0.90633,0.96336,0.98054,0.45024,0.50459,0.49794,0.31397,1.0402,1.02996,0.93986,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763,0.0011289,0.0003763
65,94.8983,0.90626,0.95317,0.9777,0.40634,0.5342,0.50847,0.3092,1.04603,1.02996,0.94719,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
66,96.5491,0.90801,0.9661,0.98565,0.52314,0.46531,0.5282,0.31416,1.03218,1.02725,0.94641,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565,0.0010695,0.0003565
67,98.2396,0.89956,0.95995,0.9765,0.54009,0.466,0.51058,0.31319,1.03536,1.03523,0.94569,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
68,99.9427,0.89793,0.9535,0.97644,0.55123,0.48743,0.52602,0.32396,1.03978,1.02422,0.94337,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367,0.0010101,0.0003367
69,101.81,0.88548,0.94725,0.9763,0.55099,0.48728,0.52368,0.32362,1.03874,1.02504,0.94015,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
70,103.592,0.90617,0.95343,0.98404,0.52158,0.49511,0.50873,0.31884,1.04917,1.0408,0.94376,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169,0.0009507,0.0003169
71,105.387,0.89735,0.94518,0.97609,0.44588,0.50703,0.48538,0.3174,1.0377,1.04296,0.94068,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
72,107.159,0.90338,0.9463,0.97166,0.56703,0.46596,0.50591,0.31962,1.02685,1.02714,0.93628,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971,0.0008913,0.0002971
73,108.873,0.89659,0.93584,0.97834,0.5641,0.45873,0.50209,0.32192,1.0309,1.01771,0.93483,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
74,110.552,0.89724,0.93592,0.96568,0.59805,0.4465,0.49687,0.32828,1.01756,1.01477,0.93141,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773,0.0008319,0.0002773
75,112.447,0.8979,0.93562,0.97868,0.62691,0.44652,0.49732,0.33161,1.02542,1.01172,0.93563,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
76,114.371,0.88634,0.9366,0.97029,0.59603,0.44852,0.5054,0.33278,1.0288,1.01951,0.93897,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
77,116.018,0.88431,0.92696,0.96992,0.57402,0.42987,0.48455,0.32595,1.01998,1.02447,0.93803,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
78,117.659,0.88864,0.93096,0.96431,0.57183,0.42441,0.49601,0.32549,1.02304,1.0179,0.93656,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377,0.0007131,0.0002377
79,119.275,0.87157,0.92292,0.96341,0.56135,0.43765,0.50467,0.32933,1.02672,1.02223,0.93678,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
80,121.018,0.87246,0.90822,0.96812,0.55881,0.45481,0.50791,0.32866,1.01884,1.02157,0.93756,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179,0.0006537,0.0002179
81,122.761,0.89498,0.93475,0.97147,0.51641,0.4683,0.51011,0.32845,1.025,1.02555,0.93853,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
82,124.619,0.88982,0.91689,0.96127,0.54303,0.46399,0.51006,0.33326,1.02507,1.02705,0.93954,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981,0.0005943,0.0001981
83,126.277,0.88651,0.91441,0.96755,0.41371,0.5529,0.5142,0.32738,1.03362,1.02809,0.9424,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
84,128.016,0.8794,0.93915,0.97277,0.41376,0.52263,0.50211,0.32684,1.02919,1.01763,0.93981,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783,0.0005349,0.0001783
85,129.69,0.8697,0.90829,0.95333,0.4092,0.56747,0.50972,0.32964,1.01581,1.00997,0.93609,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
86,131.302,0.88675,0.91664,0.96017,0.54532,0.4543,0.50001,0.32238,1.0153,1.01106,0.93454,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585,0.0004755,0.0001585
87,132.931,0.88888,0.92595,0.97579,0.59762,0.4375,0.49239,0.3206,1.01986,1.00735,0.93509,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
88,134.6,0.86678,0.90311,0.96243,0.5893,0.45177,0.50111,0.32426,1.01125,1.01042,0.93031,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387,0.0004161,0.0001387
89,136.235,0.88001,0.91039,0.96123,0.58306,0.44875,0.49643,0.32337,1.01496,1.01521,0.93269,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
90,137.969,0.86633,0.90632,0.96484,0.55769,0.4508,0.50159,0.32158,1.0168,1.01905,0.93232,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189,0.0003567,0.0001189
91,140.507,0.86782,0.91267,0.96528,0.52271,0.45448,0.50817,0.32887,1.01968,1.01929,0.93484,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
92,142.213,0.85916,0.90232,0.96698,0.49696,0.44626,0.50393,0.32386,1.01925,1.01794,0.93734,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05,0.0002973,9.91e-05
93,143.886,0.87802,0.89864,0.96306,0.50414,0.44339,0.49923,0.32429,1.02182,1.02078,0.93744,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
94,145.572,0.87023,0.90511,0.96096,0.52364,0.44738,0.5002,0.32677,1.02423,1.01999,0.93544,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05,0.0002379,7.93e-05
95,147.313,0.87024,0.89984,0.95515,0.52523,0.44674,0.50004,0.33034,1.01966,1.01671,0.93601,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
96,149.209,0.86327,0.89427,0.96206,0.54022,0.44702,0.50422,0.33264,1.02081,1.01498,0.93542,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05,0.0001785,5.95e-05
97,150.866,0.85603,0.89855,0.96069,0.53912,0.45279,0.50369,0.33137,1.01617,1.01482,0.93349,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05,0.0001488,4.96e-05
98,152.54,0.87728,0.9022,0.96252,0.52619,0.46333,0.50779,0.33329,1.01844,1.01414,0.93532,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05,0.0001191,3.97e-05
99,154.237,0.85042,0.89366,0.96854,0.48038,0.46898,0.49687,0.32844,1.01438,1.01025,0.93371,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05,8.94e-05,2.98e-05
100,156.025,0.86184,0.91187,0.96841,0.53543,0.45417,0.50728,0.33446,1.01359,1.01092,0.93262,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05,5.97e-05,1.99e-05
